entity,n_with,mean_target_with,enc_with,global_mean_with,n_without,mean_target_without,enc_without,global_mean_without,obs_gained,enc_abs_diff,entity_col
AQLAAM,22,9.778770880665096,9.657224255319395,9.389821679558855,20,9.80095657250599,9.659780278622293,9.377427690854901,2,0.0025560233028976143,damsire_target_enc
ARAAFA,6,9.672843676510832,9.495954928415847,9.389821679558855,6,9.672843676510832,9.488208685475875,9.377427690854901,0,0.007746242939971282,damsire_target_enc
ARAGON,9,8.912344650827313,9.163648350159704,9.389821679558855,8,8.875095185683703,9.154168799667701,9.377427690854901,1,0.009479550492002886,damsire_target_enc
ARAGORN,1,7.313220387090301,9.201039743879896,9.389821679558855,1,7.313220387090301,9.189772481421755,9.377427690854901,0,0.011267262458140692,damsire_target_enc
ARAKAN,6,9.489731808262304,9.427287977822647,9.389821679558855,5,9.362351949144697,9.372402443618167,9.377427690854901,1,0.05488553420448028,damsire_target_enc
ARAZI,5,9.18131209484225,9.320318484653319,9.389821679558855,5,9.18131209484225,9.312055825517351,9.377427690854901,0,0.008262659135967354,damsire_target_enc
ARCANO,28,9.544853740993029,9.504055830089298,9.389821679558855,26,9.36296389624364,9.36698161696899,9.377427690854901,2,0.13707421312030732,damsire_target_enc
ARCH,32,9.871360775566568,9.756708609850445,9.389821679558855,29,9.939742196627643,9.795558990019249,9.377427690854901,3,0.038850380168803156,damsire_target_enc
ARCHIPENKO,11,9.272008049244024,9.328109777965372,9.389821679558855,9,9.437109514692716,9.405698028462288,9.377427690854901,2,0.07758825049691609,damsire_target_enc
ARCHWAY,1,10.819778284410283,9.519817734545349,9.389821679558855,0,,9.377427690854901,,1,0.1423900436904475,damsire_target_enc
ARDKINGLASS,3,9.911718423399586,9.510259389675948,9.389821679558855,3,9.911718423399586,9.500725552211367,9.377427690854901,0,0.009533837464580586,damsire_target_enc
AREION,4,9.36948457924407,9.384011079468918,9.389821679558855,3,8.750898308152612,9.232843987154373,9.377427690854901,1,0.1511670923145445,damsire_target_enc
ARTAN,3,9.875240476384432,9.501841401903219,9.389821679558855,3,9.875240476384432,9.492307564438638,9.377427690854901,0,0.009533837464580586,damsire_target_enc
ARTIE SCHILLER,1,10.085809109330082,9.453093264083513,9.389821679558855,1,10.085809109330082,9.441826001625373,9.377427690854901,0,0.011267262458140692,damsire_target_enc
ASCOT KNIGHT,4,9.465232642308097,9.411367668915782,9.389821679558855,4,9.465232642308097,9.402514819841528,9.377427690854901,0,0.008852849074253655,damsire_target_enc
ASHKALANI,18,9.295263509196756,9.32903428432608,9.389821679558855,17,9.235634735582195,9.288150644942457,9.377427690854901,1,0.040883639383622494,damsire_target_enc
ASPROS,1,9.680344001221918,9.416232799710043,9.389821679558855,1,9.680344001221918,9.404965537251904,9.377427690854901,0,0.011267262458138916,damsire_target_enc
ASSERT,3,9.179635275673581,9.341317124816099,9.389821679558855,3,9.179635275673581,9.33178328735152,9.377427690854901,0,0.00953383746457881,damsire_target_enc
ASSERTIVE,4,9.357287038201711,9.380526067742528,9.389821679558855,4,9.357287038201711,9.371673218668276,9.377427690854901,0,0.008852849074251878,damsire_target_enc
ASTRONOMER ROYAL,1,10.373491181781864,9.479246179760947,9.389821679558855,1,10.373491181781864,9.467978917302807,9.377427690854901,0,0.011267262458140692,damsire_target_enc
ATLANTIC SPORT,2,10.207690528588556,9.526133154397138,9.389821679558855,2,10.207690528588556,9.515804830477178,9.377427690854901,0,0.010328323919960525,damsire_target_enc
ATRAF,4,9.281860569747385,9.35897564818415,9.389821679558855,3,9.305700635671117,9.360875293504797,9.377427690854901,1,0.0018996453206465702,damsire_target_enc
ATTICUS,8,9.635229773908412,9.498891943714215,9.389821679558855,8,9.635229773908412,9.492006394434238,9.377427690854901,0,0.006885549279976644,damsire_target_enc
AUCTION HOUSE,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,damsire_target_enc
AUSSIE RULES,6,8.8138778334175,9.173842737255846,9.389821679558855,6,8.8138778334175,9.166096494315877,9.377427690854901,0,0.007746242939969505,damsire_target_enc
AUSTRALIA,20,9.522721138838362,9.478421319078526,9.389821679558855,19,9.29948450069424,9.326361462818607,9.377427690854901,1,0.15205985625991936,damsire_target_enc
AUTHORIZED,24,9.45804605968464,9.437980065529999,9.389821679558855,24,9.45804605968464,9.434334774734717,9.377427690854901,0,0.0036452907952817526,damsire_target_enc
AVERTI,38,9.262894773040085,9.289337878564828,9.389821679558855,38,9.262894773040085,9.286755797584838,9.377427690854901,0,0.002582080979989243,damsire_target_enc
AVONBRIDGE,13,9.443368694280164,9.420087383531769,9.389821679558855,11,9.334989473189657,9.355198148268343,9.377427690854901,2,0.0648892352634256,damsire_target_enc
AWESOME AGAIN,4,9.690488457243939,9.475726473183164,9.389821679558855,4,9.690488457243939,9.466873624108912,9.377427690854901,0,0.008852849074251878,damsire_target_enc
AWTAAD,3,9.44138943216283,9.401721930159773,9.389821679558855,1,10.126631103850338,9.445537092036306,9.377427690854901,2,0.043815161876532116,damsire_target_enc
AZAMOUR,35,9.599714707492286,9.553071812395967,9.389821679558855,30,9.654341338008319,9.585112926219963,9.377427690854901,5,0.03204111382399688,damsire_target_enc
BACHELOR DUKE,9,9.549704230772416,9.465555519607385,9.389821679558855,7,9.904066734011563,9.594279061566468,9.377427690854901,2,0.12872354195908287,damsire_target_enc
BACHIR,2,9.759646516310237,9.451459152350752,9.389821679558855,2,9.759646516310237,9.441130828430792,9.377427690854901,0,0.010328323919960525,damsire_target_enc
BAD AS I WANNA BE,1,9.711115659888671,9.419030223225203,9.389821679558855,1,9.711115659888671,9.407762960767062,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BADGE OF SILVER,2,10.071723670846733,9.503472011440168,9.389821679558855,2,10.071723670846733,9.493143687520208,9.377427690854901,0,0.010328323919960525,damsire_target_enc
BAGO,1,12.206072645530174,9.645844494647157,9.389821679558855,1,12.206072645530174,9.634577232189017,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BAHAMIAN BOUNTY,84,9.035091968212466,9.072829171547188,9.389821679558855,79,8.988413859739373,9.032123278965837,9.377427690854901,5,0.040705892581350156,damsire_target_enc
BAHHARE,8,8.994819474714179,9.214265144072332,9.389821679558855,5,9.02789307966696,9.260916153792255,9.377427690854901,3,0.04665100971992331,damsire_target_enc
BAHRI,28,9.223281402322343,9.267107791068794,9.389821679558855,26,9.197617359250511,9.247564673585064,9.377427690854901,2,0.019543117483729944,damsire_target_enc
BAILLAMONT,2,9.042604003832118,9.331952066937733,9.389821679558855,2,9.042604003832118,9.32162374301777,9.377427690854901,0,0.010328323919962301,damsire_target_enc
BALDSKI,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BALLAD ROCK,4,8.491163980193095,9.133062336882924,9.389821679558855,4,8.491163980193095,9.12420948780867,9.377427690854901,0,0.008852849074253655,damsire_target_enc
BALTIC KING,3,8.96043452796007,9.290732336882213,9.389821679558855,2,7.736869317283903,9.104001295259735,9.377427690854901,1,0.1867310416224779,damsire_target_enc
BAND ON THE RUN,2,9.537803355846055,9.414485292273389,9.389821679558855,2,9.537803355846055,9.404156968353426,9.377427690854901,0,0.010328323919962301,damsire_target_enc
BANDINI,1,9.615805480084347,9.410365661424809,9.389821679558855,1,9.615805480084347,9.39909839896667,9.377427690854901,0,0.011267262458138916,damsire_target_enc
BANDMASTER,3,9.62525063757555,9.44415143910117,9.389821679558855,3,9.62525063757555,9.43461760163659,9.377427690854901,0,0.00953383746457881,damsire_target_enc
BANKER'S GOLD,1,9.546812608597396,9.404093582198723,9.389821679558855,1,9.546812608597396,9.392826319740582,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BARATHEA,156,9.399908283316071,9.399300656583709,9.389821679558855,142,9.386273724979207,9.385691749049975,9.377427690854901,14,0.013608907533733117,damsire_target_enc
BATED BREATH,18,9.587723498334986,9.51704427734351,9.389821679558855,16,9.438928000634263,9.415274035334509,9.377427690854901,2,0.10177024200900142,damsire_target_enc
BATSHOOF,2,8.739536102046959,9.28144074997354,9.389821679558855,2,8.739536102046959,9.271112426053577,9.377427690854901,0,0.010328323919962301,damsire_target_enc
BATTLE OF MARENGO,1,9.546812608597396,9.404093582198723,9.389821679558855,1,9.546812608597396,9.392826319740582,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BE MY CHIEF,13,8.872000623244315,9.09714021294629,9.389821679558855,13,8.872000623244315,9.09175152220544,9.377427690854901,0,0.005388690740849356,damsire_target_enc
BE MY GUEST,18,8.89358506688397,9.070812428553571,9.389821679558855,17,8.936706644496114,9.099936661666035,9.377427690854901,1,0.029124233112463926,damsire_target_enc
BE MY NATIVE,2,8.608353969813216,9.259577061267915,9.389821679558855,2,8.608353969813216,9.249248737347953,9.377427690854901,0,0.010328323919962301,damsire_target_enc
BEAT HOLLOW,28,9.609090000313996,9.551387810641591,9.389821679558855,26,9.675004999873602,9.592344636257296,9.377427690854901,2,0.04095682561570513,damsire_target_enc
BEAU GENIUS,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BELDALE FLUTTER,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BELFORT,1,8.411832675758411,9.300913588304269,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BELLYPHA,1,10.126631103850338,9.456804354494444,9.389821679558855,1,10.126631103850338,9.445537092036306,9.377427690854901,0,0.011267262458138916,damsire_target_enc
BELMEZ,12,8.892994493078001,9.11882503238748,9.389821679558855,12,8.892994493078001,9.11319140115841,9.377427690854901,0,0.005633631229070346,damsire_target_enc
BELONG TO ME,10,9.33726859480034,9.363545137179598,9.389821679558855,10,9.33726859480034,9.357348142827622,9.377427690854901,0,0.00619699435197596,damsire_target_enc
BENNY THE DIP,3,8.548963251351013,9.195777426895507,9.389821679558855,3,8.548963251351013,9.186243589430926,9.377427690854901,0,0.009533837464580586,damsire_target_enc
BERING,52,9.31586460021935,9.327793161403141,9.389821679558855,42,9.314031125870915,9.326222772983222,9.377427690854901,10,0.0015703884199194107,damsire_target_enc
BERNARDINI,21,9.323569605628094,9.344941242379953,9.389821679558855,21,9.323569605628094,9.34094318150771,9.377427690854901,0,0.003998060872243414,damsire_target_enc
BERNSTEIN,2,7.971871131906771,9.153496588283508,9.389821679558855,2,7.971871131906771,9.143168264363547,9.377427690854901,0,0.010328323919960525,damsire_target_enc
BERTOLINI,27,9.554812682125828,9.51022051926989,9.389821679558855,24,9.471255397435598,9.443659013147158,9.377427690854901,3,0.06656150612273137,damsire_target_enc
BERTRANDO,1,9.392661928770137,9.390079884032609,9.389821679558855,1,9.392661928770137,9.378812621574468,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BIANCONI,1,8.160518247477505,9.278066822096916,9.389821679558855,1,8.160518247477505,9.266799559638775,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BIEN BIEN,3,9.432950162834734,9.399774406468673,9.389821679558855,3,9.432950162834734,9.390240569004094,9.377427690854901,0,0.00953383746457881,damsire_target_enc
BIG BAD BOB,12,9.111575088972417,9.238050811966254,9.389821679558855,11,9.086021739899898,9.2247864784499,9.377427690854901,1,0.013264333516353588,damsire_target_enc
BIG SHUFFLE,25,9.609087709383536,9.54644027229077,9.389821679558855,25,9.609087709383536,9.542899132661068,9.377427690854901,0,0.003541139629701817,damsire_target_enc
BIGSTONE,14,9.173385933381919,9.263567494288976,9.389821679558855,12,9.377704247308563,9.377578539829626,9.377427690854901,2,0.11401104554065,damsire_target_enc
BIN AJWAAD,5,9.150473634041731,9.310038997719813,9.389821679558855,3,8.481539259074637,9.170684206597917,9.377427690854901,2,0.13935479112189597,damsire_target_enc
BIRDONTHEWIRE,1,8.517193191416238,9.310491817000436,9.389821679558855,1,8.517193191416238,9.299224554542295,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BIRDSTONE,1,8.517193191416238,9.310491817000436,9.389821679558855,1,8.517193191416238,9.299224554542295,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BISHOP OF CASHEL,12,9.796332472219577,9.611554839191976,9.389821679558855,11,9.649856792483865,9.520128648851024,9.377427690854901,1,0.09142619034095212,damsire_target_enc
BLACK MINNALOUSHE,12,9.413562337626008,9.402771129413667,9.389821679558855,12,9.413562337626008,9.397137498184595,9.377427690854901,0,0.0056336312290721224,damsire_target_enc
BLACK SAM BELLAMY,3,10.113023772343587,9.556714470201486,9.389821679558855,3,10.113023772343587,9.547180632736906,9.377427690854901,0,0.009533837464580586,damsire_target_enc
BLACK TIE AFFAIR,1,12.388394202324129,9.662419181628424,9.389821679558855,1,12.388394202324129,9.651151919170285,9.377427690854901,0,0.011267262458138916,damsire_target_enc
BLAME,2,10.683611386657791,9.605453297408678,9.389821679558855,2,10.683611386657791,9.595124973488716,9.377427690854901,0,0.010328323919962301,damsire_target_enc
BLUEBIRD,33,9.279399709778927,9.305079237634725,9.389821679558855,32,9.27104305669085,9.296372731491815,9.377427690854901,1,0.008706506142910797,damsire_target_enc
BLUEGRASS CAT,1,9.998797732340453,9.445183138902637,9.389821679558855,1,9.998797732340453,9.433915876444496,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BLUES TRAVELLER,9,9.608377509417778,9.493348125281504,9.389821679558855,8,9.616073122020325,9.483492326928422,9.377427690854901,1,0.009855798353081369,damsire_target_enc
BLUSH RAMBLER,1,10.043249494911286,9.449224208227259,9.389821679558855,0,,9.377427690854901,,1,0.07179651737235737,damsire_target_enc
BLUSHING FLAME,6,8.906238156292995,9.208477858334158,9.389821679558855,5,8.890046423419198,9.214967268376334,9.377427690854901,1,0.006489410042176402,damsire_target_enc
BLUSHING GROOM,3,9.130709735882066,9.330026615633443,9.389821679558855,3,9.130709735882066,9.320492778168862,9.377427690854901,0,0.009533837464580586,damsire_target_enc
BLUSHING JOHN,3,9.67822137179435,9.456375454690123,9.389821679558855,3,9.67822137179435,9.446841617225543,9.377427690854901,0,0.009533837464580586,damsire_target_enc
BOB AND JOHN,1,9.305650551780507,9.382169758851733,9.389821679558855,1,9.305650551780507,9.370902496393592,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BOB BACK,5,9.626703117141162,9.468782158752958,9.389821679558855,5,9.626703117141162,9.460519499616987,9.377427690854901,0,0.008262659135970907,damsire_target_enc
BOLD ARRANGEMENT,3,9.031625894726089,9.307161113828217,9.389821679558855,3,9.031625894726089,9.297627276363638,9.377427690854901,0,0.00953383746457881,damsire_target_enc
BOLD EDGE,6,8.39013174981592,9.014937955905253,9.389821679558855,5,8.466884586249055,9.07391332265295,9.377427690854901,1,0.05897536674769732,damsire_target_enc
BOLD EXECUTIVE,1,8.612503371220562,9.319156378800828,9.389821679558855,1,8.612503371220562,9.307889116342688,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BOLD FACT,1,10.126631103850338,9.456804354494444,9.389821679558855,1,10.126631103850338,9.445537092036306,9.377427690854901,0,0.011267262458138916,damsire_target_enc
BORN TO SEA,11,9.478145775931939,9.436086682420946,9.389821679558855,9,9.588995361210614,9.477643955760238,9.377427690854901,2,0.04155727333929171,damsire_target_enc
BORREGO,1,8.699514748210191,9.327066503981705,9.389821679558855,0,,9.377427690854901,,1,0.05036118687319657,damsire_target_enc
BOSTON HARBOR,1,8.987196820661973,9.353219419659139,9.389821679558855,1,8.987196820661973,9.341952157201,9.377427690854901,0,0.011267262458138916,damsire_target_enc
BOTANIC,2,9.22219863528484,9.361884505513187,9.389821679558855,2,9.22219863528484,9.351556181593224,9.377427690854901,0,0.010328323919962301,damsire_target_enc
BOUND FOR HONOUR,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,damsire_target_enc
BOUNDARY,3,10.658275512594077,9.682541794874677,9.389821679558855,3,10.658275512594077,9.673007957410096,9.377427690854901,0,0.009533837464580586,damsire_target_enc
BRAVE ACT,3,9.100839016318837,9.323133372657312,9.389821679558855,3,9.100839016318837,9.313599535192733,9.377427690854901,0,0.00953383746457881,damsire_target_enc
BRIEF TRUCE,23,9.793932398780496,9.671474605076968,9.389821679558855,22,9.728872808156046,9.619046208999439,9.377427690854901,1,0.052428396077528916,damsire_target_enc
BROAD BRUSH,4,8.536433451700269,9.14599647159926,9.389821679558855,4,8.536433451700269,9.137143622525006,9.377427690854901,0,0.008852849074253655,damsire_target_enc
